CENTURY 21 Перспектива,real_estate_agent,,Балашиха,sale,flat,1,5,2,43.5,-1,0,5850000,,шоссе Носовихинское,7,Ольгино,
ПИК,developer,,Балашиха,sale,flat,19,23,1,36.2,-1,0,9194184,, Реутовская,3,Реутов,Измайловский лес
ID 108642995,homeowner,,Балашиха,sale,flat,10,17,1,36.4,-1,0,5800000,, Твардовского,12,Кучино,
ИНКОМ-Недвижимость,real_estate_agent,,Балашиха,sale,flat,14,17,1,38.0,-1,0,5450000,, Юбилейная,32,Железнодорожная,
Самолет,developer,,Балашиха,sale,flat,11,22,1,46.97,-1,0,7265942,,,к6,Некрасовка,Новоград Павлино
ID 110201293,homeowner,,Балашиха,sale,flat,18,25,1,37.2,-1,0,6200000,, Дмитриева,30,Щёлковская,Алексеевская роща
Руслана Ерошенко,realtor,,Балашиха,sale,flat,10,16,1,39.0,-1,0,5600000,, Центральная,10,Кучино,
Самолет,developer,,Балашиха,sale,flat,15,22,1,34.8,-1,0,6948369,, Бояринова,36,Ольгино,Новоград Павлино
ID 9852850,homeowner,,Балашиха,sale,flat,14,25,2,67.2,-1,0,11900000,,проспект Героев,1,Железнодорожная,
Недвижимость на Советской,real_estate_agent,,Балашиха,sale,flat,5,25,1,44.0,-1,0,5800000,, Чистопольская,28,Щёлковская,Эдельвейс-Комфорт
Самолет,developer,,Балашиха,sale,flat,12,17,1,36.03,-1,0,7567181,,,к8,Щёлковская,Квартал Авиаторов ЖК
ID 101015717,homeowner,,Балашиха,sale,flat,24,25,2,65.0,-1,0,9500000,,бульвар Горенский,5,Салтыковская,Новое Измайлово
Анжела Сенаторова,realtor,,Балашиха,sale,flat,3,5,1,30.3,-1,0,4750000,,шоссе Саввинское,21,Железнодорожная,
Стройинвест,representative_developer,,Балашиха,sale,flat,11,17,1,48.3,-1,0,7936540,, Поликахина,2,Лухмановская,Центр-2
ID 91586118,homeowner,,Балашиха,sale,flat,5,17,1,37.1,-1,0,6680000,, Кольцевая,14,Щёлковская,Щитниково Янтарный
МИЭЛЬ - Офис в Железнодорожном,real_estate_agent,,Балашиха,sale,flat,4,5,2,42.8,-1,0,5800000,, Заводская,4,Ольгино,
Самолет,developer,,Балашиха,sale,flat,8,22,2,61.3,-1,0,10909914,, Бояринова,30,Ольгино,Новоград Павлино
ID 54116572,homeowner,,Балашиха,sale,flat,20,25,1,41.0,-1,0,7100000,, Демин луг,6/5,Салтыковская,Новое Измайлово
Самолет Плюс Москва,real_estate_agent,,Балашиха,sale,flat,2,22,2,33.9,-1,0,4600000,,проспект Ленина,,Ольгино,Новоград Павлино
Самолет,developer,,Балашиха,sale,flat,11,17,2,52.57,-1,0,8883068,,,к2,Салтыковская,Квартал Авиаторов ЖК
ID 10716353,homeowner,,Балашиха,sale,flat,20,25,1,32.1,-1,0,6400000,, Яганова,9,Щёлковская,Пехра
ОГРК,real_estate_agent,,Балашиха,sale,flat,1,16,1,34.0,-1,0,5800000,, Граничная,18,Ольгино,
Самолет,developer,,Балашиха,sale,flat,2,12,1,34.63,-1,0,5772508,,,к2,Салтыковская,Квартал Авиаторов ЖК
ID 117797721,homeowner,,Балашиха,sale,flat,1,5,2,44.8,-1,0,5150000,, Юлиуса Фучика,4к5,Кучино,
ОкругА,real_estate_agent,,Балашиха,sale,flat,3,9,1,33.0,-1,0,4490000,,Октябрьская ,9,Салтыковская,
Самолет,developer,,Балашиха,sale,flat,14,17,2,51.91,-1,0,8085190,,,к2,Салтыковская,Квартал Авиаторов ЖК
ID 119991554,homeowner,,Балашиха,sale,flat,3,17,2,77.6,-1,0,10500000,,Заречная ,32,Щёлковская,
ЛАРТ-Недвижимость,real_estate_agent,,Балашиха,sale,flat,15,17,1,37.9,-1,0,5800000,, Юбилейная,28,Железнодорожная,
Самолет,developer,,Балашиха,sale,flat,9,17,1,40.8,-1,0,6570187,,,к2,Салтыковская,Квартал Авиаторов ЖК
ID 6757546,homeowner,,Балашиха,sale,flat,2,9,2,52.3,-1,0,6700000,,шоссе Энтузиастов,76,Кучино,
Дом.РФ,real_estate_agent,,Балашиха,sale,flat,4,9,1,56.8,-1,0,4854773,, Фадеева,7,Кучино,
Самолет,developer,,Балашиха,sale,flat,10,12,2,57.41,-1,0,8918184,,,к2,Салтыковская,Квартал Авиаторов ЖК
Сергей Лапшин,realtor,,Балашиха,sale,flat,14,19,2,73.3,-1,0,11490000,,шоссе Энтузиастов,5Б,Салтыковская,"Балашиха, ул. Шоссе Энтузиастов, д. 5Б"
ФСК Агент,real_estate_agent,,Балашиха,sale,flat,13,19,1,37.8,-1,0,5200000,, Речная,4,Кучино,Южное Кучино 2
Самолет,developer,,Балашиха,sale,flat,16,24,2,55.49,-1,0,8907754,,,,Салтыковская,Квартал Авиаторов ЖК
Игорь Соловьев,realtor,,Балашиха,sale,flat,1,9,1,36.3,-1,0,4500000,, Юлиуса Фучика,7,Кучино,
ID 13641014,homeowner,,Балашиха,sale,flat,8,18,1,38.3,-1,0,6370000,, Маяковского,22,Железнодорожная,
Самолет,developer,,Балашиха,sale,flat,2,12,2,53.89,-1,0,8237140,,,к2,Салтыковская,Квартал Авиаторов ЖК
Галина Пальчикова,realtor,,Балашиха,sale,flat,20,25,2,51.0,-1,0,6399000,, Яганова,3,Щёлковская,Пехра
Дом Гончарова,real_estate_agent,,Балашиха,sale,flat,9,9,1,34.0,-1,0,4600000,,Звездная ,8,Салтыковская,
Самолет,developer,,Балашиха,sale,flat,22,24,1,38.58,-1,0,6566779,,,,Салтыковская,Квартал Авиаторов ЖК
Светлана Бритенкова,realtor,,Балашиха,sale,flat,22,27,1,38.0,-1,0,6700000,, Твардовского,40,Кучино,Южная звезда
Октябрьская,real_estate_agent,,Балашиха,sale,flat,1,2,2,50.0,-1,0,5699000,, Текстильщиков,9,Салтыковская,
Самолет,developer,,Балашиха,sale,flat,23,24,1,40.05,-1,0,6492105,,,,Салтыковская,Квартал Авиаторов ЖК
Ваше Подмосковье,real_estate_agent,,Балашиха,sale,flat,13,17,1,32.0,-1,0,5200000,, Саввинская,5А,Железнодорожная,Саввино
ID 123246632,homeowner,,Балашиха,sale,flat,20,25,1,43.0,-1,0,6500000,,,28,Щёлковская,Гагаринский
Самолет,developer,,Балашиха,sale,flat,10,17,1,37.6,-1,0,6212610,,,к2,Салтыковская,Квартал Авиаторов ЖК
Лидер жилья -   продажа недвижимости,real_estate_agent,,Балашиха,sale,flat,1,9,1,35.0,-1,0,5100000,,Московский бульвар,11,Салтыковская,
ID 53459602,homeowner,,Балашиха,sale,flat,11,17,1,39.0,-1,0,8500000,, Смельчак,17,Кучино,Северное Кучино
Самолет,developer,,Балашиха,sale,flat,23,24,1,48.54,-1,0,7854160,,,,Салтыковская,Квартал Авиаторов ЖК
БРАЙТХОУМ,real_estate_agent,,Балашиха,sale,flat,12,12,1,30.04,-1,0,4650000,, Яганова,8,Щёлковская,Пехра
Наталья Андреева,realtor,,Балашиха,sale,flat,5,9,1,33.0,-1,0,4600000,,Первомайская ,3,Салтыковская,
Самолет,developer,,Балашиха,sale,flat,15,17,1,36.46,-1,0,6011671,,,к3,Салтыковская,Квартал Авиаторов ЖК
БЕСТ-Недвижимость на Баррикадной,real_estate_agent,,Балашиха,sale,flat,2,10,2,71.3,-1,0,11690000,, Ситникова,6,Салтыковская,Новое Измайлово
Александр Фефелов,realtor,,Балашиха,sale,flat,15,17,1,31.8,-1,0,5700000,, Яганова,3,Щёлковская,Пехра
Самолет,developer,,Балашиха,sale,flat,22,24,2,56.07,-1,0,8991217,,,,Салтыковская,Квартал Авиаторов ЖК
Денис Кириченко,realtor,,Балашиха,sale,flat,10,27,2,60.0,-1,0,7500000,, Дмитриева,18,Щёлковская,Алексеевская роща
Триумфальная Арка,real_estate_agent,,Балашиха,sale,flat,3,14,1,38.5,-1,0,5200000,,,39,Ольгино,
Самолет,developer,,Балашиха,sale,flat,17,24,1,43.71,-1,0,6811898,,,,Салтыковская,Квартал Авиаторов ЖК
ГОРОДА,real_estate_agent,,Балашиха,sale,flat,10,17,1,36.4,-1,0,5900000,, Твардовского,12,Кучино,
Первое агентство,real_estate_agent,,Балашиха,sale,flat,4,5,1,29.3,-1,0,4000000,,Леоновское шоссе,1,Кучино,
Самолет,developer,,Балашиха,sale,flat,15,17,1,32.86,-1,0,5563067,,,к2,Салтыковская,Квартал Авиаторов ЖК
ГОРОДА,real_estate_agent,,Балашиха,sale,flat,2,23,2,61.0,-1,0,10150000,, Романычева,3,Кучино,Новоград Павлино
ИНКОМ-Недвижимость,real_estate_agent,,Балашиха,sale,flat,5,5,2,42.2,-1,0,5650000,,Советская ,13,Салтыковская,
Самолет,developer,,Балашиха,sale,flat,23,24,2,61.29,-1,0,9798739,,,,Салтыковская,Квартал Авиаторов ЖК
ГОРОДА,real_estate_agent,,Балашиха,sale,flat,4,21,1,45.9,-1,0,6500000,,Московский проезд,13,Салтыковская,"Балашиха, мкр. 25"
ГОРОБМЕН,real_estate_agent,,Балашиха,sale,flat,14,17,1,39.0,-1,0,5300000,,Трубецкая ,108,Щёлковская,
Самолет,developer,,Балашиха,sale,flat,18,24,2,53.79,-1,0,7715409,,,,Салтыковская,Квартал Авиаторов ЖК
ГОРОДА,real_estate_agent,,Балашиха,sale,flat,1,5,2,44.8,-1,0,5150000,, Юлиуса Фучика,4к5,Кучино,
i-deal,real_estate_agent,,Балашиха,sale,flat,20,22,1,29.8,-1,0,5400000,, Бояринова,15,Ольгино,Новоград Павлино
Самолет,developer,,Балашиха,sale,flat,20,24,2,52.8,-1,0,8275238,,,,Салтыковская,Квартал Авиаторов ЖК
ГОРОДА,real_estate_agent,,Балашиха,sale,flat,4,4,2,36.0,-1,0,7100000,,Советская ,2А,Салтыковская,
Валерий Чернов,realtor,,Балашиха,sale,flat,5,5,1,32.0,-1,0,4500000,, Пионерская,10,Железнодорожная,
Самолет,developer,,Балашиха,sale,flat,14,24,1,38.0,-1,0,6174012,,,,Салтыковская,Квартал Авиаторов ЖК
Национальная Фабрика Ипотеки,real_estate_agent,,Балашиха,sale,flat,1,5,2,41.4,-1,0,5350000,, Колхозная,3,Железнодорожная,
Ирина Дивакова,realtor,,Балашиха,sale,flat,8,9,1,33.0,-1,0,4550000,,Северный проезд,7,Салтыковская,
Самолет,developer,,Балашиха,sale,flat,22,24,1,40.63,-1,0,6798902,,,,Салтыковская,Квартал Авиаторов ЖК
CENTURY 21 Перспектива,real_estate_agent,,Балашиха,sale,flat,4,22,2,35.6,-1,0,6950000,,шоссе Косинское,7,Ольгино,Новоград Павлино
Восток - Дом,real_estate_agent,,Балашиха,sale,flat,16,17,1,21.1,-1,0,4750000,, Безымянная,4,Железнодорожная,
Стройинвест,representative_developer,,Балашиха,sale,flat,3,17,2,55.5,-1,0,8427700,,проспект Героев,12,Лухмановская,Центр-2
CENTURY 21 Перспектива,real_estate_agent,,Балашиха,sale,flat,6,19,2,60.0,-1,0,9500000,, Дмитриева,4,Первомайская,Алексеевская роща
Самолет,developer,,Балашиха,sale,flat,12,17,1,34.98,-1,0,6058186,,,к3,Салтыковская,Квартал Авиаторов ЖК
CENTURY 21 Перспектива,real_estate_agent,,Балашиха,sale,flat,4,22,1,35.6,-1,0,6950000,,шоссе Косинское,7,Ольгино,Новоград Павлино
ОГРК,real_estate_agent,,Балашиха,sale,flat,16,22,1,36.5,-1,0,5200000,, Бояринова,23,Ольгино,Новоград Павлино
Самолет,developer,,Балашиха,sale,flat,12,17,1,36.04,-1,0,5939500,,,к7,Салтыковская,Квартал Авиаторов ЖК
ID 15298,realtor,,Балашиха,sale,flat,8,10,2,39.2,-1,0,7000000,, Карбышева,3,Кучино,
Недвижимость на Советской,real_estate_agent,,Балашиха,sale,flat,1,5,1,30.0,-1,0,4300000,, Белякова,12,Салтыковская,
Самолет,developer,,Балашиха,sale,flat,12,17,2,53.11,-1,0,8851100,,,к7,Салтыковская,Квартал Авиаторов ЖК
АльфаЭстейт,real_estate_agent,,Балашиха,sale,flat,1,5,2,46.0,-1,0,5850000,,шоссе Энтузиастов,49,Салтыковская,
Елена Богатырь,realtor,,Балашиха,sale,flat,5,12,1,43.0,-1,0,5300000,, Луговая,2к1,Железнодорожная,
